Date,Close Stock Price,Close Currency Rate,Total_Sales_EUR_Million,EPS
2022-04-30,328.476186,1.052538,9391.652747,5.782308
2022-05-01,325.667328,1.053596,9394.613187,5.773077
2022-05-02,319.347412,1.050906,9397.573626,5.763846
2022-05-03,315.804413,1.052853,9400.534066,5.754615
2022-05-04,315.229889,1.062248,9403.494505,5.745385
2022-05-05,302.590057,1.053974,9406.454945,5.736154
2022-05-06,298.887482,1.053722,9409.415385,5.726923
2022-05-07,295.184906,1.053471,9412.375824,5.717692
2022-05-08,291.482330,1.053219,9415.336264,5.708462
2022-05-09,295.887115,1.056580,9418.296703,5.699231
2022-05-10,310.106934,1.053297,9421.257143,5.690000
2022-05-11,309.005737,1.051248,9424.217582,5.680769
2022-05-12,318.341980,1.037958,9427.178022,5.671538
2022-05-13,316.857747,1.038660,9430.138462,5.662308
2022-05-14,315.373515,1.039362,9433.098901,5.653077
2022-05-15,313.889282,1.040063,9436.059341,5.643846
2022-05-16,314.320221,1.043896,9439.019780,5.634615
2022-05-17,302.590057,1.054786,9441.980220,5.625385
2022-05-18,295.551971,1.047274,9444.940659,5.616154
2022-05-19,294.738007,1.057899,9447.901099,5.606923
2022-05-20,296.589305,1.057593,9450.861538,5.597692
2022-05-21,298.440603,1.057288,9453.821978,5.588462
2022-05-22,300.291901,1.056982,9456.782418,5.579231
2022-05-23,295.216797,1.068205,9459.742857,5.570000
2022-05-24,294.402893,1.073653,9462.703297,5.560769
2022-05-25,298.711945,1.068661,9465.663736,5.551538
2022-05-26,311.016602,1.073295,9468.624176,5.542308
2022-05-27,313.219004,1.073245,9471.584615,5.533077
2022-05-28,315.421407,1.073196,9474.545055,5.523846
2022-05-29,317.623810,1.073146,9477.505495,5.514615
2022-05-30,314.607452,1.077354,9480.465934,5.505385
2022-05-31,308.287598,1.073411,9483.426374,5.496154
2022-06-01,317.911102,1.065417,9486.386813,5.486923
2022-06-02,313.985046,1.075107,9489.347253,5.477692
2022-06-03,315.644836,1.074273,9492.307692,5.468462
2022-06-04,317.304626,1.073439,9495.268132,5.459231
2022-06-05,318.964417,1.072605,9498.228571,5.450000
2022-06-06,313.458405,1.069141,9501.189011,5.440769
2022-06-07,313.027496,1.069862,9504.149451,5.431538
2022-06-08,308.670593,1.071765,9507.109890,5.422308
2022-06-09,301.393097,1.061921,9510.070330,5.413077
2022-06-10,299.334330,1.057613,9513.030769,5.403846
2022-06-11,297.275564,1.053306,9515.991209,5.394615
2022-06-12,295.216797,1.048999,9518.951648,5.385385
2022-06-13,288.849030,1.041515,9521.912088,5.376154
2022-06-14,294.450775,1.044059,9524.872527,5.366923
2022-06-15,291.530182,1.045620,9527.832967,5.357692
2022-06-16,294.594421,1.054685,9530.793407,5.348462
2022-06-17,294.865723,1.052838,9533.753846,5.339231
2022-06-18,295.137024,1.050990,9536.714286,5.330000
2022-06-19,295.408325,1.049142,9539.674725,5.320769
2022-06-20,302.207062,1.052078,9542.635165,5.311538
2022-06-21,303.499756,1.053264,9545.595604,5.302308
2022-06-22,309.628174,1.056412,9548.556044,5.293077
2022-06-23,322.555267,1.052011,9551.516484,5.283846
2022-06-24,321.821136,1.053545,9554.476923,5.274615
2022-06-25,321.087006,1.055079,9557.437363,5.265385
2022-06-26,320.352875,1.056613,9560.397802,5.256154
2022-06-27,316.905670,1.058089,9563.358242,5.246923
2022-06-28,316.714111,1.052355,9566.318681,5.237692
2022-06-29,315.325653,1.044659,9569.279121,5.228462
2022-06-30,315.421417,1.047768,9572.239560,5.219231
2022-07-01,316.155548,1.046310,9575.200000,5.210000
2022-07-02,316.889679,1.044852,9583.285870,5.210000
2022-07-03,317.623810,1.043395,9591.371739,5.210000
2022-07-04,317.384430,1.043319,9599.457609,5.210000
2022-07-05,332.992706,1.025767,9607.543478,5.210000
2022-07-06,329.306061,1.018641,9615.629348,5.210000
2022-07-07,316.426880,1.016984,9623.715217,5.210000
2022-07-08,316.123637,1.016860,9631.801087,5.210000
2022-07-09,315.820394,1.016736,9639.886957,5.210000
2022-07-10,315.517151,1.016611,9647.972826,5.210000
2022-07-11,324.470398,1.004753,9656.058696,5.210000
2022-07-12,321.741302,1.003311,9664.144565,5.210000
2022-07-13,320.592255,1.003271,9672.230435,5.210000
2022-07-14,325.954620,1.002567,9680.316304,5.210000
2022-07-15,326.529154,1.004922,9688.402174,5.210000
2022-07-16,327.103689,1.007277,9696.488043,5.210000
2022-07-17,327.678223,1.009632,9704.573913,5.210000
2022-07-18,332.466064,1.014518,9712.659783,5.210000
2022-07-19,329.497589,1.023133,9720.745652,5.210000
2022-07-20,332.274536,1.018278,9728.831522,5.210000
2022-07-21,338.594452,1.022108,9736.917391,5.210000
2022-07-22,338.642334,1.021413,9745.003261,5.210000
2022-07-23,338.690216,1.020718,9753.089130,5.210000
2022-07-24,338.738098,1.020023,9761.175000,5.210000
2022-07-25,339.887146,1.022495,9769.260870,5.210000
2022-07-26,340.653198,1.012956,9777.346739,5.210000
2022-07-27,339.647766,1.020929,9785.432609,5.210000
2022-07-28,352.479126,1.019233,9793.518478,5.210000
2022-07-29,352.846191,1.019764,9801.604348,5.210000
2022-07-30,353.213257,1.020294,9809.690217,5.210000
2022-07-31,353.580322,1.020825,9817.776087,5.210000
2022-08-01,348.361572,1.026136,9825.861957,5.210000
2022-08-02,346.063446,1.015569,9833.947826,5.210000
2022-08-03,350.803406,1.015765,9842.033696,5.210000
2022-08-04,342.951355,1.024779,9850.119565,5.210000
2022-08-05,343.861033,1.022215,9858.205435,5.210000
2022-08-06,344.770711,1.019651,9866.291304,5.210000
2022-08-07,345.680389,1.017087,9874.377174,5.210000
2022-08-08,344.052551,1.019763,9882.463043,5.210000
2022-08-09,345.680389,1.020814,9890.548913,5.210000
2022-08-10,345.010132,1.030078,9898.634783,5.210000
2022-08-11,344.674988,1.031672,9906.720652,5.210000
2022-08-12,345.744253,1.029662,9914.806522,5.210000
2022-08-13,346.813517,1.027651,9922.892391,5.210000
2022-08-14,347.882782,1.025641,9930.978261,5.210000
2022-08-15,347.356171,1.016198,9939.064130,5.210000
2022-08-16,349.031891,1.017066,9947.150000,5.210000
2022-08-17,348.361572,1.018019,9955.235870,5.210000
2022-08-18,346.781616,1.008990,9963.321739,5.210000
2022-08-19,346.701813,1.007167,9971.407609,5.210000
2022-08-20,346.622009,1.005345,9979.493478,5.210000
2022-08-21,346.542206,1.003522,9987.579348,5.210000
2022-08-22,339.073242,0.993947,9995.665217,5.210000
2022-08-23,345.345245,0.996691,10003.751087,5.210000
2022-08-24,344.291931,0.996910,10011.836957,5.210000
2022-08-25,337.780518,0.997128,10019.922826,5.210000
2022-08-26,335.897308,0.996041,10028.008696,5.210000
2022-08-27,334.014099,0.994955,10036.094565,5.210000
2022-08-28,332.130890,0.993868,10044.180435,5.210000
2022-08-29,328.061279,1.001402,10052.266304,5.210000
2022-08-30,328.683655,1.002506,10060.352174,5.210000
2022-08-31,323.847961,1.003905,10068.438043,5.210000
2022-09-01,330.167877,0.995233,10076.523913,5.210000
2022-09-02,329.162435,0.993803,10084.609783,5.210000
2022-09-03,328.156993,0.992373,10092.695652,5.210000
2022-09-04,327.151550,0.990943,10100.781522,5.210000
2022-09-05,329.066711,0.995223,10108.867391,5.210000
2022-09-06,327.486725,0.989795,10116.953261,5.210000
2022-09-07,327.103699,0.999570,10125.039130,5.210000
2022-09-08,330.646667,1.001202,10133.125000,5.210000
2022-09-09,332.912903,1.003181,10141.210870,5.210000
2022-09-10,335.179138,1.005161,10149.296739,5.210000
2022-09-11,337.445374,1.007141,10157.382609,5.210000
2022-09-12,333.423615,1.012956,10165.468478,5.210000
2022-09-13,330.167877,0.998203,10173.554348,5.210000
2022-09-14,328.204895,0.998403,10181.640217,5.210000
2022-09-15,324.661926,0.998831,10189.726087,5.210000
2022-09-16,322.746775,0.999966,10197.811957,5.210000
2022-09-17,320.831624,1.001100,10205.897826,5.210000
2022-09-18,318.916473,1.002235,10213.983696,5.210000
2022-09-19,319.874084,1.002959,10222.069565,5.210000
2022-09-20,322.986145,0.997079,10230.155435,5.210000
2022-09-21,314.272339,0.983072,10238.241304,5.210000
2022-09-22,311.974182,0.984155,10246.327174,5.210000
2022-09-23,312.931753,0.979101,10254.413043,5.210000
2022-09-24,313.889323,0.974047,10262.498913,5.210000
2022-09-25,314.846893,0.968992,10270.584783,5.210000
2022-09-26,311.926300,0.962371,10278.670652,5.210000
2022-09-27,311.351746,0.959619,10286.756522,5.210000
2022-09-28,309.628174,0.970817,10294.842391,5.210000
2022-09-29,316.235321,0.982956,10302.928261,5.210000
2022-09-30,315.102214,0.981727,10311.014130,5.210000
2022-10-01,313.969106,0.980498,10319.100000,5.210000
2022-10-02,312.835999,0.979269,10319.766304,5.226522
2022-10-03,323.847961,0.983207,10320.432609,5.243043
2022-10-04,321.358307,0.998432,10321.098913,5.259565
2022-10-05,320.065582,0.991100,10321.765217,5.276087
2022-10-06,314.224457,0.978905,10322.431522,5.292609
2022-10-07,313.139221,0.977103,10323.097826,5.309130
2022-10-08,312.053986,0.975302,10323.764130,5.325652
2022-10-09,310.968750,0.973501,10324.430435,5.342174
2022-10-10,313.602051,0.971006,10325.096739,5.358696
2022-10-11,314.655365,0.970017,10325.763043,5.375217
2022-10-12,306.755463,0.970798,10326.429348,5.391739
2022-10-13,312.500854,0.975134,10327.095652,5.408261
2022-10-14,313.187103,0.974735,10327.761957,5.424783
2022-10-15,313.873352,0.974336,10328.428261,5.441304
2022-10-16,314.559601,0.973937,10329.094565,5.457826
2022-10-17,316.139587,0.984640,10329.760870,5.474348
2022-10-18,313.697784,0.986388,10330.427174,5.490870
2022-10-19,315.229889,0.976648,10331.093478,5.507391
2022-10-20,296.940430,0.977890,10331.759783,5.523913
2022-10-21,298.855560,0.980596,10332.426087,5.540435
2022-10-22,300.770691,0.983302,10333.092391,5.556957
2022-10-23,302.685822,0.986009,10333.758696,5.573478
2022-10-24,308.000275,0.988650,10334.425000,5.590000
2022-10-25,306.228821,0.996373,10335.091304,5.606522
2022-10-26,302.350677,1.009194,10335.757609,5.623043
2022-10-27,300.914307,0.996780,10336.423913,5.639565
2022-10-28,302.143188,0.996460,10337.090217,5.656087
2022-10-29,303.372070,0.996140,10337.756522,5.672609
2022-10-30,304.600952,0.995820,10338.422826,5.689130
2022-10-31,304.026398,0.995500,10339.089130,5.705652
2022-11-01,294.881683,0.988631,10339.755435,5.722174
2022-11-02,288.226593,0.987791,10340.421739,5.738696
2022-11-03,307.760895,0.981441,10341.088043,5.755217
2022-11-04,308.335439,0.974963,10341.754348,5.771739
2022-11-05,308.909983,0.980936,10342.420652,5.788261
2022-11-06,309.484528,0.986908,10343.086957,5.804783
2022-11-07,313.745667,0.992881,10343.753261,5.821304
2022-11-08,313.889282,1.001863,10344.419565,5.837826
2022-11-09,324.183105,1.008085,10345.085870,5.854348
2022-11-10,332.083008,1.001954,10345.752174,5.870870
2022-11-11,331.987254,1.019222,10346.418478,5.887391
2022-11-12,331.891500,1.023767,10347.084783,5.903913
2022-11-13,331.795746,1.028311,10347.751087,5.920435
2022-11-14,328.204895,1.032855,10348.417391,5.936957
2022-11-15,330.886078,1.031928,10349.083696,5.953478
2022-11-16,331.843597,1.035786,10349.750000,5.970000
2022-11-17,333.327850,1.039501,10350.416304,5.986522
2022-11-18,333.375722,1.036173,10351.082609,6.003043
2022-11-19,333.423594,1.035145,10351.748913,6.019565
2022-11-20,333.471466,1.034118,10352.415217,6.036087
2022-11-21,330.120026,1.033090,10353.081522,6.052609
2022-11-22,334.141785,1.024569,10353.747826,6.069130
2022-11-23,336.392059,1.031109,10354.414130,6.085652
2022-11-24,335.386597,1.041623,10355.080435,6.102174
2022-11-25,336.168620,1.040810,10355.746739,6.118696
2022-11-26,336.950643,1.039458,10356.413043,6.135217
2022-11-27,337.732666,1.038105,10357.079348,6.151739
2022-11-28,332.753326,1.036753,10357.745652,6.168261
2022-11-29,339.743530,1.034554,10358.411957,6.184783
2022-11-30,343.190765,1.032450,10359.078261,6.201304
2022-12-01,345.441040,1.042535,10359.744565,6.217826
2022-12-02,344.180237,1.052842,10360.410870,6.234348
2022-12-03,342.919434,1.053368,10361.077174,6.250870
2022-12-04,341.658630,1.053893,10361.743478,6.267391
2022-12-05,343.717407,1.054419,10362.409783,6.283913
2022-12-06,341.323517,1.049692,10363.076087,6.300435
2022-12-07,339.935028,1.046901,10363.742391,6.316957
2022-12-08,339.935028,1.051326,10364.408696,6.333478
2022-12-09,338.243337,1.055966,10365.075000,6.350000
2022-12-10,336.551646,1.054718,10365.741304,6.366522
2022-12-11,334.859955,1.053470,10366.407609,6.383043
2022-12-12,339.264740,1.052222,10367.073913,6.399565
2022-12-13,340.413818,1.054174,10367.740217,6.416087
2022-12-14,324.757660,1.062665,10368.406522,6.432609
2022-12-15,321.501923,1.067635,10369.072826,6.449130
2022-12-16,321.278493,1.064056,10369.739130,6.465652
2022-12-17,321.055064,1.062205,10370.405435,6.482174
2022-12-18,320.831635,1.060354,10371.071739,6.498696
2022-12-19,315.995941,1.058504,10371.738043,6.515217
2022-12-20,325.667328,1.061458,10372.404348,6.531739
2022-12-21,320.496521,1.062699,10373.070652,6.548261
2022-12-22,319.108032,1.061008,10373.736957,6.564783
2022-12-23,319.945892,1.060333,10374.403261,6.581304
2022-12-24,320.783752,1.062482,10375.069565,6.597826
2022-12-25,321.621613,1.064631,10375.735870,6.614348
2022-12-26,322.459473,1.066780,10376.402174,6.630870
2022-12-27,321.166779,1.064022,10377.068478,6.647391
2022-12-28,324.326752,1.063717,10377.734783,6.663913
2022-12-29,319.443176,1.062925,10378.401087,6.680435
2022-12-30,320.560333,1.066075,10379.067391,6.696957
2022-12-31,321.677490,1.067708,10379.733696,6.713478
2023-01-01,322.794647,1.069341,10380.400000,6.730000
2023-01-02,324.039490,1.070973,10378.325556,6.730000
2023-01-03,341.036224,1.067771,10376.251111,6.730000
2023-01-04,339.025330,1.054685,10374.176667,6.730000
2023-01-05,343.382294,1.060637,10372.102222,6.730000
2023-01-06,345.696391,1.052222,10370.027778,6.730000
2023-01-07,348.010488,1.056692,10367.953333,6.730000
2023-01-08,350.324585,1.061162,10365.878889,6.730000
2023-01-09,348.888275,1.065632,10363.804444,6.730000
2023-01-10,352.096100,1.073318,10361.730000,6.730000
2023-01-11,351.569397,1.073895,10359.655556,6.730000
2023-01-12,358.032990,1.076600,10357.581111,6.730000
2023-01-13,359.166107,1.086024,10355.506667,6.730000
2023-01-14,360.299225,1.084837,10353.432222,6.730000
2023-01-15,361.432343,1.083649,10351.357778,6.730000
2023-01-16,370.577057,1.082462,10349.283333,6.730000
2023-01-17,367.321350,1.083013,10347.208889,6.730000
2023-01-18,360.618439,1.079331,10345.134444,6.730000
2023-01-19,364.257141,1.079785,10343.060000,6.730000
2023-01-20,365.087036,1.083388,10340.985556,6.730000
2023-01-21,365.916931,1.084428,10338.911111,6.730000
2023-01-22,366.746826,1.085468,10336.836667,6.730000
2023-01-23,363.395355,1.086508,10334.762222,6.730000
2023-01-24,365.071075,1.087429,10332.687778,6.730000
2023-01-25,368.949219,1.088815,10330.613333,6.730000
2023-01-26,362.389923,1.092204,10328.538889,6.730000
2023-01-27,362.980418,1.089443,10326.464444,6.730000
2023-01-28,363.570913,1.088677,10324.390000,6.730000
2023-01-29,364.161407,1.087911,10322.315556,6.730000
2023-01-30,362.006836,1.087146,10320.241111,6.730000
2023-01-31,356.596649,1.085069,10318.166667,6.730000
2023-02-01,361.384430,1.086095,10316.092222,6.730000
2023-02-02,368.087402,1.101285,10314.017778,6.730000
2023-02-03,367.305400,1.090513,10311.943333,6.730000
2023-02-04,366.523397,1.086704,10309.868889,6.730000
2023-02-05,365.741394,1.082895,10307.794444,6.730000
2023-02-06,360.857819,1.079086,10305.720000,6.730000
2023-02-07,359.421448,1.073076,10303.645556,6.730000
2023-02-08,362.677185,1.072973,10301.571111,6.730000
2023-02-09,359.660828,1.071582,10299.496667,6.730000
2023-02-10,364.145426,1.074229,10297.422222,6.730000
2023-02-11,368.630025,1.072077,10295.347778,6.730000
2023-02-12,373.114624,1.069924,10293.273333,6.730000
2023-02-13,371.295258,1.067771,10291.198889,6.730000
2023-02-14,373.449738,1.073042,10289.124444,6.730000
2023-02-15,374.981873,1.073572,10287.050000,6.730000
2023-02-16,368.278900,1.069176,10284.975556,6.730000
2023-02-17,367.113881,1.066576,10282.901111,6.730000
2023-02-18,365.948863,1.067199,10280.826667,6.730000
2023-02-19,364.783844,1.067822,10278.752222,6.730000
2023-02-20,369.475861,1.068444,10276.677778,6.730000
2023-02-21,369.858887,1.068262,10274.603333,6.730000
2023-02-22,368.087402,1.065201,10272.528889,6.730000
2023-02-23,357.123322,1.060580,10270.454444,6.730000
2023-02-24,358.815013,1.059805,10268.380000,6.730000
2023-02-25,360.506704,1.058362,10266.305556,6.730000
2023-02-26,362.198395,1.056919,10264.231111,6.730000
2023-02-27,359.182037,1.055476,10262.156667,6.730000
2023-02-28,356.213593,1.061121,10260.082222,6.730000
2023-03-01,362.294128,1.057731,10258.007778,6.730000
2023-03-02,363.730499,1.066894,10255.933333,6.730000
2023-03-03,363.219798,1.059973,10253.858889,6.730000
2023-03-04,362.709096,1.060856,10251.784444,6.730000
2023-03-05,362.198395,1.061738,10249.710000,6.730000
2023-03-06,361.097198,1.062620,10247.635556,6.730000
2023-03-07,360.235382,1.068833,10245.561111,6.730000
2023-03-08,359.900208,1.055075,10243.486667,6.730000
2023-03-09,357.937225,1.054953,10241.412222,6.730000
2023-03-10,357.745717,1.058470,10239.337778,6.730000
2023-03-11,357.554209,1.061768,10237.263333,6.730000
2023-03-12,357.362701,1.065066,10235.188889,6.730000
2023-03-13,361.575989,1.068365,10233.114444,6.730000
2023-03-14,355.399689,1.072501,10231.040000,6.730000
2023-03-15,367.417114,1.072766,10228.965556,6.730000
2023-03-16,364.113495,1.058335,10226.891111,6.730000
2023-03-17,366.252065,1.061413,10224.816667,6.730000
2023-03-18,368.390635,1.063571,10222.742222,6.730000
2023-03-19,370.529205,1.065728,10220.667778,6.730000
2023-03-20,369.236481,1.067886,10218.593333,6.730000
2023-03-21,377.088470,1.071915,10216.518889,6.730000
2023-03-22,380.631470,1.077424,10214.444444,6.730000
2023-03-23,381.158112,1.087039,10212.370000,6.730000
2023-03-24,381.988017,1.083506,10210.295556,6.730000
2023-03-25,382.817922,1.080662,10208.221111,6.730000
2023-03-26,383.647827,1.077819,10206.146667,6.730000
2023-03-27,381.206024,1.080707,10204.072222,6.730000
2023-03-28,385.802307,1.083952,10201.997778,6.730000
2023-03-29,388.339874,1.084363,10199.923333,6.730000
2023-03-30,393.797974,1.090465,10197.848889,6.730000
2023-03-31,395.138560,1.087088,10195.774444,6.730000
2023-04-01,396.479146,1.083711,10193.700000,6.730000
2023-04-02,397.819733,1.080334,10191.605495,6.718242
2023-04-03,402.511810,1.091227,10189.510989,6.706484
2023-04-04,405.719666,1.096011,10187.416484,6.694725
2023-04-05,392.696777,1.090334,10185.321978,6.682967
2023-04-06,394.046936,1.092013,10183.227473,6.671209
2023-04-07,395.397095,1.091795,10181.132967,6.659451
2023-04-08,396.747253,1.091576,10179.038462,6.647692
2023-04-09,398.097412,1.091358,10176.943956,6.635934
2023-04-10,399.447571,1.086933,10174.849451,6.624176
2023-04-11,394.659790,1.091751,10172.754945,6.612418
2023-04-12,406.102692,1.099989,10170.660440,6.600659
2023-04-13,402.799072,1.105461,10168.565934,6.588901
2023-04-14,403.597046,1.103194,10166.471429,6.577143
2023-04-15,404.395020,1.100927,10164.376923,6.565385
2023-04-16,405.192993,1.098660,10162.282418,6.553626
2023-04-17,406.294159,1.092538,10160.187912,6.541868
2023-04-18,404.379028,1.097538,10158.093407,6.530110
2023-04-19,411.321350,1.095218,10155.998901,6.518352
2023-04-20,423.817596,1.097093,10153.904396,6.506593
2023-04-21,422.093984,1.097804,10151.809890,6.494835
2023-04-22,420.370372,1.098516,10149.715385,6.483077
2023-04-23,418.646759,1.099227,10147.620879,6.471319
2023-04-24,414.050446,1.105950,10145.526374,6.459560
2023-04-25,415.312805,1.097839,10143.431868,6.447802
2023-04-26,427.180298,1.104728,10141.337363,6.436044
2023-04-27,426.195435,1.103205,10139.242857,6.424286
2023-04-28,425.703011,1.102500,10137.148352,6.412527
2023-04-29,425.210587,1.101796,10135.053846,6.400769
2023-04-30,424.718163,1.101091,10132.959341,6.389011
2023-05-01,424.225739,1.096924,10130.864835,6.377253
2023-05-02,422.206787,1.101091,10128.770330,6.365495
2023-05-03,414.820374,1.106893,10126.675824,6.353736
2023-05-04,418.021149,1.102293,10124.581319,6.341978
2023-05-05,419.285044,1.102151,10122.486813,6.330220
2023-05-06,420.548940,1.102009,10120.392308,6.318462
2023-05-07,421.812836,1.101868,10118.297802,6.306703
2023-05-08,416.297668,1.099614,10116.203297,6.294945
2023-05-09,410.880981,1.096467,10114.108791,6.283187
2023-05-10,417.282532,1.098406,10112.014286,6.271429
2023-05-11,414.721893,1.091215,10109.919780,6.259670
2023-05-12,414.754720,1.089233,10107.825275,6.247912
2023-05-13,414.787547,1.087251,10105.730769,6.236154
2023-05-14,414.820374,1.085270,10103.636264,6.224396
2023-05-15,413.195343,1.087370,10101.541758,6.212637
2023-05-16,409.206696,1.086567,10099.447253,6.200879
2023-05-17,410.683990,1.083835,10097.352747,6.189121
2023-05-18,415.214325,1.077540,10095.258242,6.177363
2023-05-19,414.278707,1.079118,10093.163736,6.165604
2023-05-20,413.343089,1.080696,10091.069231,6.153846
2023-05-21,412.407471,1.082275,10088.974725,6.142088
2023-05-22,406.350647,1.081105,10086.880220,6.130330
2023-05-23,397.880890,1.076971,10084.785714,6.118571
2023-05-24,400.490753,1.075732,10082.691209,6.106813
2023-05-25,404.774872,1.072444,10080.596703,6.095055
2023-05-26,403.839254,1.072398,10078.502198,6.083297
2023-05-27,402.903636,1.072352,10076.407692,6.071538
2023-05-28,401.968018,1.072306,10074.313187,6.059780
2023-05-29,398.077881,1.070767,10072.218681,6.048022
2023-05-30,392.956635,1.073307,10070.124176,6.036264
2023-05-31,394.089203,1.069519,10068.029670,6.024505
2023-06-01,401.623322,1.076079,10065.935165,6.012747
2023-06-02,400.720540,1.074007,10063.840659,6.000989
2023-06-03,399.817759,1.071934,10061.746154,5.989231
2023-06-04,398.914978,1.069862,10059.651648,5.977473
2023-06-05,397.289978,1.071180,10057.557143,5.965714
2023-06-06,394.384674,1.069805,10055.462637,5.953956
2023-06-07,396.255890,1.070744,10053.368132,5.942198
2023-06-08,396.108154,1.078272,10051.273626,5.930440
2023-06-09,396.830373,1.077213,10049.179121,5.918681
2023-06-10,397.552592,1.076154,10047.084615,5.906923
2023-06-11,398.274811,1.075095,10044.990110,5.895165
2023-06-12,400.195312,1.076299,10042.895604,5.883407
2023-06-13,405.956696,1.078935,10040.801099,5.871648
2023-06-14,403.593018,1.084305,10038.706593,5.859890
2023-06-15,408.665039,1.094595,10036.612088,5.848132
2023-06-16,407.844330,1.094467,10034.517582,5.836374
2023-06-17,407.023621,1.094339,10032.423077,5.824615
2023-06-18,406.202911,1.094212,10030.328571,5.812857
2023-06-19,406.646088,1.092430,10028.234066,5.801099
2023-06-20,401.869537,1.092037,10026.139560,5.789341
2023-06-21,400.146027,1.099264,10024.045055,5.777582
2023-06-22,400.244537,1.095890,10021.950549,5.765824
2023-06-23,399.440247,1.094149,10019.856044,5.754066
2023-06-24,398.635956,1.092408,10017.761538,5.742308
2023-06-25,397.831665,1.090667,10015.667033,5.730549
2023-06-26,401.081665,1.091048,10013.572527,5.718791
2023-06-27,408.221863,1.095722,10011.478022,5.707033
2023-06-28,413.343109,1.091584,10009.383516,5.695275
2023-06-29,420.631012,1.086803,10007.289011,5.683516
2023-06-30,419.465597,1.088119,10005.194505,5.671758
2023-07-01,418.300181,1.089435,10003.100000,5.660000
2023-07-02,417.134766,1.090750,10009.645652,5.660000
2023-07-03,417.577972,1.091310,10016.191304,5.660000
2023-07-04,415.411285,1.088495,10022.736957,5.660000
2023-07-05,401.918793,1.085658,10029.282609,5.660000
2023-07-06,396.551331,1.089064,10035.828261,5.660000
2023-07-07,397.634674,1.091700,10042.373913,5.660000
2023-07-08,398.718018,1.094336,10048.919565,5.660000
2023-07-09,399.801361,1.096972,10055.465217,5.660000
2023-07-10,402.854401,1.100594,10062.010870,5.660000
2023-07-11,407.975647,1.101406,10068.556522,5.660000
2023-07-12,411.767334,1.114455,10075.102174,5.660000
2023-07-13,415.214325,1.122347,10081.647826,5.660000
2023-07-14,412.702952,1.122490,10088.193478,5.660000
2023-07-15,410.191579,1.122633,10094.739130,5.660000
2023-07-16,407.680206,1.122776,10101.284783,5.660000
2023-07-17,402.165009,1.123760,10107.830435,5.660000
2023-07-18,400.146027,1.122889,10114.376087,5.660000
